GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner-occupied housing units:,Margin of Error; Owner-occupied housing units:,"Estimate; Owner-occupied housing units: - Less than $20,000:","Margin of Error; Owner-occupied housing units: - Less than $20,000:","Estimate; Owner-occupied housing units: - Less than $20,000: - Less than 20 percent","Margin of Error; Owner-occupied housing units: - Less than $20,000: - Less than 20 percent","Estimate; Owner-occupied housing units: - Less than $20,000: - 20 to 29 percent","Margin of Error; Owner-occupied housing units: - Less than $20,000: - 20 to 29 percent","Estimate; Owner-occupied housing units: - Less than $20,000: - 30 percent or more","Margin of Error; Owner-occupied housing units: - Less than $20,000: - 30 percent or more","Estimate; Owner-occupied housing units: - $20,000 to $34,999:","Margin of Error; Owner-occupied housing units: - $20,000 to $34,999:","Estimate; Owner-occupied housing units: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; Owner-occupied housing units: - $20,000 to $34,999: - Less than 20 percent","Estimate; Owner-occupied housing units: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; Owner-occupied housing units: - $20,000 to $34,999: - 20 to 29 percent","Estimate; Owner-occupied housing units: - $20,000 to $34,999: - 30 percent or more","Margin of Error; Owner-occupied housing units: - $20,000 to $34,999: - 30 percent or more","Estimate; Owner-occupied housing units: - $35,000 to $49,999:","Margin of Error; Owner-occupied housing units: - $35,000 to $49,999:","Estimate; Owner-occupied housing units: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; Owner-occupied housing units: - $35,000 to $49,999: - Less than 20 percent","Estimate; Owner-occupied housing units: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; Owner-occupied housing units: - $35,000 to $49,999: - 20 to 29 percent","Estimate; Owner-occupied housing units: - $35,000 to $49,999: - 30 percent or more","Margin of Error; Owner-occupied housing units: - $35,000 to $49,999: - 30 percent or more","Estimate; Owner-occupied housing units: - $50,000 to $74,999:","Margin of Error; Owner-occupied housing units: - $50,000 to $74,999:","Estimate; Owner-occupied housing units: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; Owner-occupied housing units: - $50,000 to $74,999: - Less than 20 percent","Estimate; Owner-occupied housing units: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; Owner-occupied housing units: - $50,000 to $74,999: - 20 to 29 percent","Estimate; Owner-occupied housing units: - $50,000 to $74,999: - 30 percent or more","Margin of Error; Owner-occupied housing units: - $50,000 to $74,999: - 30 percent or more","Estimate; Owner-occupied housing units: - $75,000 or more:","Margin of Error; Owner-occupied housing units: - $75,000 or more:","Estimate; Owner-occupied housing units: - $75,000 or more: - Less than 20 percent","Margin of Error; Owner-occupied housing units: - $75,000 or more: - Less than 20 percent","Estimate; Owner-occupied housing units: - $75,000 or more: - 20 to 29 percent","Margin of Error; Owner-occupied housing units: - $75,000 or more: - 20 to 29 percent","Estimate; Owner-occupied housing units: - $75,000 or more: - 30 percent or more","Margin of Error; Owner-occupied housing units: - $75,000 or more: - 30 percent or more",Estimate; Owner-occupied housing units: - Zero or negative income,Margin of Error; Owner-occupied housing units: - Zero or negative income,Estimate; Renter-occupied housing units:,Margin of Error; Renter-occupied housing units:,"Estimate; Renter-occupied housing units: - Less than $20,000:","Margin of Error; Renter-occupied housing units: - Less than $20,000:","Estimate; Renter-occupied housing units: - Less than $20,000: - Less than 20 percent","Margin of Error; Renter-occupied housing units: - Less than $20,000: - Less than 20 percent","Estimate; Renter-occupied housing units: - Less than $20,000: - 20 to 29 percent","Margin of Error; Renter-occupied housing units: - Less than $20,000: - 20 to 29 percent","Estimate; Renter-occupied housing units: - Less than $20,000: - 30 percent or more","Margin of Error; Renter-occupied housing units: - Less than $20,000: - 30 percent or more","Estimate; Renter-occupied housing units: - $20,000 to $34,999:","Margin of Error; Renter-occupied housing units: - $20,000 to $34,999:","Estimate; Renter-occupied housing units: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; Renter-occupied housing units: - $20,000 to $34,999: - Less than 20 percent","Estimate; Renter-occupied housing units: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; Renter-occupied housing units: - $20,000 to $34,999: - 20 to 29 percent","Estimate; Renter-occupied housing units: - $20,000 to $34,999: - 30 percent or more","Margin of Error; Renter-occupied housing units: - $20,000 to $34,999: - 30 percent or more","Estimate; Renter-occupied housing units: - $35,000 to $49,999:","Margin of Error; Renter-occupied housing units: - $35,000 to $49,999:","Estimate; Renter-occupied housing units: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; Renter-occupied housing units: - $35,000 to $49,999: - Less than 20 percent","Estimate; Renter-occupied housing units: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; Renter-occupied housing units: - $35,000 to $49,999: - 20 to 29 percent","Estimate; Renter-occupied housing units: - $35,000 to $49,999: - 30 percent or more","Margin of Error; Renter-occupied housing units: - $35,000 to $49,999: - 30 percent or more","Estimate; Renter-occupied housing units: - $50,000 to $74,999:","Margin of Error; Renter-occupied housing units: - $50,000 to $74,999:","Estimate; Renter-occupied housing units: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; Renter-occupied housing units: - $50,000 to $74,999: - Less than 20 percent","Estimate; Renter-occupied housing units: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; Renter-occupied housing units: - $50,000 to $74,999: - 20 to 29 percent","Estimate; Renter-occupied housing units: - $50,000 to $74,999: - 30 percent or more","Margin of Error; Renter-occupied housing units: - $50,000 to $74,999: - 30 percent or more","Estimate; Renter-occupied housing units: - $75,000 or more:","Margin of Error; Renter-occupied housing units: - $75,000 or more:","Estimate; Renter-occupied housing units: - $75,000 or more: - Less than 20 percent","Margin of Error; Renter-occupied housing units: - $75,000 or more: - Less than 20 percent","Estimate; Renter-occupied housing units: - $75,000 or more: - 20 to 29 percent","Margin of Error; Renter-occupied housing units: - $75,000 or more: - 20 to 29 percent","Estimate; Renter-occupied housing units: - $75,000 or more: - 30 percent or more","Margin of Error; Renter-occupied housing units: - $75,000 or more: - 30 percent or more",Estimate; Renter-occupied housing units: - Zero or negative income,Margin of Error; Renter-occupied housing units: - Zero or negative income,Estimate; Renter-occupied housing units: - No cash rent,Margin of Error; Renter-occupied housing units: - No cash rent
1400000US48453000101,48453000101,"Census Tract 1.01, Travis County, Texas",1997,111,1176,120,47,60,38,60,0,13,9,14,35,23,8,12,0,13,27,22,74,43,37,32,17,18,20,23,171,69,104,57,12,19,55,36,849,112,538,106,193,75,118,81,0,13,821,118,128,74,0,13,0,13,128,74,135,73,0,13,0,13,135,73,36,28,0,13,10,16,26,24,180,86,0,13,55,29,125,81,297,89,190,80,86,61,21,24,19,19,26,23
1400000US48453000102,48453000102,"Census Tract 1.02, Travis County, Texas",1108,69,1043,78,44,35,0,13,0,13,44,35,62,34,0,13,7,11,55,35,58,39,6,10,40,33,12,18,95,57,28,29,26,26,41,37,778,91,570,106,108,50,100,69,6,10,65,40,11,18,0,13,0,13,11,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,19,0,13,16,19,0,13,22,25,8,14,0,13,14,20,0,13,16,18
1400000US48453000203,48453000203,"Census Tract 2.03, Travis County, Texas",710,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,710,60,117,42,0,13,0,13,117,42,55,31,14,22,0,13,41,23,75,37,0,13,0,13,75,37,124,44,0,13,25,21,99,43,282,65,191,60,82,37,9,14,57,32,0,13
1400000US48453000204,48453000204,"Census Tract 2.04, Travis County, Texas",1629,86,686,104,77,57,0,13,0,13,77,57,8,14,0,13,0,13,8,14,32,24,5,10,10,14,17,18,114,59,55,49,30,27,29,25,455,83,312,81,85,43,58,37,0,13,943,119,325,97,0,13,10,14,315,96,120,56,0,13,6,9,114,55,98,68,11,16,61,57,26,31,202,92,56,42,130,78,16,19,126,80,107,69,19,21,0,13,33,36,39,31
1400000US48453000205,48453000205,"Census Tract 2.05, Travis County, Texas",2095,126,821,186,14,25,0,13,0,13,14,25,59,46,14,23,0,13,45,40,74,83,0,13,0,13,74,83,133,73,54,53,0,13,79,61,541,160,317,136,177,90,47,53,0,13,1274,199,160,94,0,13,0,13,160,94,341,157,0,13,77,70,264,131,66,72,0,13,19,31,47,68,368,139,89,61,269,135,10,15,339,125,290,120,49,37,0,13,0,13,0,13
1400000US48453000206,48453000206,"Census Tract 2.06, Travis County, Texas",1687,98,758,99,37,29,0,13,0,13,37,29,0,13,0,13,0,13,0,13,34,30,0,13,23,25,11,16,93,65,22,24,0,13,71,60,586,104,342,99,136,58,108,57,8,12,929,118,227,90,0,13,0,13,227,90,48,49,0,13,0,13,48,49,114,72,0,13,53,49,61,51,268,109,44,45,155,78,69,64,234,78,157,57,37,27,40,59,24,23,14,23
1400000US48453000302,48453000302,"Census Tract 3.02, Travis County, Texas",2785,177,824,189,71,78,0,18,0,18,71,78,28,31,15,23,13,21,0,18,54,36,9,15,45,32,0,18,64,51,10,14,54,50,0,18,607,170,440,122,68,49,99,112,0,18,1961,219,297,99,0,18,0,18,297,99,472,155,0,18,65,85,407,144,278,115,49,64,152,89,77,57,449,174,162,103,196,98,91,77,322,128,228,113,58,47,36,41,128,106,15,24
1400000US48453000304,48453000304,"Census Tract 3.04, Travis County, Texas",1389,104,450,93,0,13,0,13,0,13,0,13,29,16,10,16,0,13,19,21,47,31,23,22,0,13,24,26,100,63,42,31,0,13,58,64,274,78,147,45,90,48,37,48,0,13,939,99,200,87,0,13,0,13,200,87,212,73,0,13,23,27,189,74,129,49,0,13,106,47,23,22,203,71,44,33,143,58,16,18,143,84,69,46,74,72,0,13,27,22,25,24
1400000US48453000305,48453000305,"Census Tract 3.05, Travis County, Texas",1795,85,519,103,33,27,9,14,0,13,24,23,71,54,41,39,0,13,30,37,35,29,4,8,0,13,31,27,139,62,11,14,66,59,62,50,238,76,147,67,62,41,29,27,3,7,1276,107,257,81,7,12,0,13,250,81,304,92,0,13,62,54,242,81,156,55,0,13,91,51,65,29,213,79,41,38,110,61,62,39,290,100,197,91,93,57,0,13,32,33,24,22
1400000US48453000306,48453000306,"Census Tract 3.06, Travis County, Texas",1879,104,792,83,14,13,0,13,0,13,14,13,18,21,0,13,0,13,18,21,16,18,0,13,9,13,7,12,139,55,16,18,35,29,88,50,605,83,365,81,159,62,81,42,0,13,1087,112,240,102,0,13,16,25,224,95,219,96,0,13,12,19,207,93,111,73,32,41,26,42,53,39,205,100,0,13,61,44,144,90,239,72,118,62,93,39,28,26,56,53,17,18
1400000US48453000307,48453000307,"Census Tract 3.07, Travis County, Texas",815,46,411,57,16,14,0,13,10,11,6,8,26,27,0,13,0,13,26,27,24,19,5,9,12,12,7,10,70,43,12,12,8,10,50,39,259,47,161,41,78,33,20,17,16,21,404,57,54,35,0,13,0,13,54,35,71,51,0,13,6,9,65,51,107,48,0,13,38,21,69,41,107,43,12,13,80,46,15,14,61,29,38,25,17,16,6,9,0,13,4,7
1400000US48453000401,48453000401,"Census Tract 4.01, Travis County, Texas",1580,100,516,103,20,17,0,13,0,13,20,17,20,19,6,9,14,16,0,13,8,12,0,13,8,12,0,13,81,45,34,31,19,23,28,27,387,92,254,69,83,42,50,35,0,13,1064,125,273,69,0,13,0,13,273,69,149,56,0,13,7,10,142,55,58,42,0,13,20,17,38,37,214,72,26,23,143,64,45,34,193,87,63,38,110,71,20,32,113,54,64,36
1400000US48453000402,48453000402,"Census Tract 4.02, Travis County, Texas",1524,93,582,91,51,42,0,13,6,10,45,39,73,42,28,34,0,13,45,37,80,52,24,29,20,31,36,33,173,76,76,47,63,53,34,35,205,74,76,40,98,53,31,35,0,13,942,124,234,95,7,11,0,13,227,95,158,73,0,13,7,11,151,72,210,87,0,13,113,65,97,66,119,57,76,57,17,20,26,24,221,86,135,71,86,47,0,13,0,13,0,13
1400000US48453000500,48453000500,"Census Tract 5, Travis County, Texas",2093,134,485,80,10,15,0,13,0,13,10,15,19,31,0,13,0,13,19,31,37,41,37,41,0,13,0,13,98,58,42,35,10,18,46,44,321,77,281,74,40,42,0,13,0,13,1608,153,663,149,0,13,0,13,663,149,187,95,0,13,0,13,187,95,276,117,13,21,137,93,126,76,171,98,0,13,84,55,87,79,161,86,50,41,82,58,29,46,133,105,17,27
1400000US48453000601,48453000601,"Census Tract 6.01, Travis County, Texas",326,37,5,8,5,8,0,20,0,20,5,8,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,321,37,146,39,0,20,0,20,146,39,42,24,0,20,16,12,26,21,36,26,0,20,36,26,0,20,37,32,33,32,0,20,4,6,15,17,5,8,10,15,0,20,39,26,6,8
1400000US48453000603,48453000603,"Census Tract 6.03, Travis County, Texas",2310,167,58,39,30,29,0,18,0,18,30,29,15,17,0,18,15,17,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,13,16,13,16,0,18,0,18,0,18,2252,168,1309,200,0,18,0,18,1309,200,330,118,0,18,0,18,330,118,95,61,0,18,28,44,67,42,80,64,67,61,13,20,0,18,34,32,34,32,0,18,0,18,361,140,43,33
1400000US48453000604,48453000604,"Census Tract 6.04, Travis County, Texas",1547,152,12,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,12,20,12,20,0,18,0,18,0,18,1535,148,1007,167,6,12,66,75,935,159,116,67,0,18,0,18,116,67,47,38,0,18,12,19,35,33,42,55,8,14,0,18,34,53,26,23,17,19,9,14,0,18,230,114,67,70
1400000US48453000700,48453000700,"Census Tract 7, Travis County, Texas",670,63,232,36,8,10,0,13,0,13,8,10,27,17,3,6,4,6,20,15,25,18,10,12,10,11,5,7,15,13,7,10,4,6,4,7,157,34,114,34,27,19,16,15,0,13,438,66,48,29,0,13,0,13,48,29,40,23,0,13,21,17,19,15,82,43,23,33,35,28,24,18,112,57,28,27,45,32,39,41,99,39,67,30,27,25,5,8,46,32,11,13
1400000US48453000801,48453000801,"Census Tract 8.01, Travis County, Texas",632,52,340,65,56,32,0,13,10,12,46,32,27,19,8,12,0,13,19,15,47,38,8,10,33,34,6,9,84,37,37,28,37,27,10,12,126,54,93,49,28,19,5,9,0,13,292,71,121,40,13,22,37,30,71,31,26,21,0,13,8,10,18,18,32,31,0,13,23,29,9,13,91,50,22,27,52,42,17,17,7,10,7,10,0,13,0,13,0,13,15,11
1400000US48453000802,48453000802,"Census Tract 8.02, Travis County, Texas",1306,77,489,102,37,28,6,9,19,23,12,14,50,39,7,12,15,20,28,29,45,28,30,26,9,13,6,9,168,84,32,32,68,55,68,51,189,73,131,63,41,37,17,20,0,13,817,113,338,102,14,18,137,77,187,73,196,100,49,51,27,43,120,97,87,73,56,55,0,13,31,50,68,58,9,14,59,57,0,13,79,45,60,45,19,18,0,13,29,41,20,22
1400000US48453000803,48453000803,"Census Tract 8.03, Travis County, Texas",1031,79,509,94,87,54,30,40,6,8,51,39,35,33,6,11,4,9,25,28,30,34,7,10,0,13,23,34,107,65,65,56,9,14,33,35,250,75,126,60,124,71,0,13,0,13,522,98,46,40,0,13,0,13,46,40,110,53,0,13,6,10,104,52,87,77,0,13,8,12,79,77,134,71,67,51,37,41,30,34,145,75,80,55,44,43,21,20,0,13,0,13
1400000US48453000804,48453000804,"Census Tract 8.04, Travis County, Texas",973,61,354,51,60,33,0,13,0,13,60,33,43,25,0,13,18,20,25,16,40,23,4,6,11,15,25,17,37,17,21,16,11,11,5,8,174,42,147,40,23,19,4,7,0,13,619,67,246,59,0,13,57,34,189,58,83,43,18,21,8,13,57,39,58,33,15,18,28,23,15,17,67,27,11,11,34,21,22,22,77,32,38,28,34,20,5,7,52,40,36,19
1400000US48453000901,48453000901,"Census Tract 9.01, Travis County, Texas",932,63,321,66,75,39,6,9,5,7,64,37,17,16,9,10,0,13,8,13,43,28,18,22,7,10,18,18,31,23,31,23,0,13,0,13,151,54,87,39,54,44,10,13,4,7,611,86,57,46,0,13,0,13,57,46,91,40,0,13,5,8,86,41,59,39,0,13,5,8,54,38,84,38,33,30,27,22,24,27,314,74,174,63,129,50,11,13,0,13,6,10
1400000US48453000902,48453000902,"Census Tract 9.02, Travis County, Texas",1997,113,937,157,147,66,15,18,19,22,113,59,198,97,19,26,118,77,61,48,82,60,23,27,11,17,48,50,199,74,88,46,62,41,49,33,311,99,214,86,97,56,0,18,0,18,1060,163,243,95,11,17,17,29,215,93,155,86,0,18,0,18,155,86,233,96,0,18,157,79,76,58,137,83,58,62,79,64,0,18,233,98,152,88,81,51,0,18,8,13,51,52
1400000US48453001000,48453001000,"Census Tract 10, Travis County, Texas",1477,107,758,118,27,24,0,13,10,16,17,18,123,61,20,22,18,20,85,54,113,65,28,25,40,47,45,43,133,64,105,62,5,8,23,22,329,78,205,63,102,58,22,18,33,41,719,129,234,98,0,13,37,41,197,93,114,57,6,10,26,24,82,57,29,22,8,12,0,13,21,19,80,55,0,13,72,55,8,14,196,84,149,67,47,38,0,13,27,41,39,44
1400000US48453001100,48453001100,"Census Tract 11, Travis County, Texas",3465,288,1334,269,25,45,0,18,0,18,25,45,4,27,0,18,0,18,4,27,56,56,17,28,0,18,39,48,114,90,18,28,24,39,72,78,1135,247,646,186,291,102,198,98,0,18,2131,295,190,102,21,33,0,18,169,102,84,62,0,18,0,18,84,62,198,146,0,18,0,18,198,146,328,170,0,18,130,116,198,122,1215,269,819,219,303,147,93,72,56,76,60,45
1400000US48453001200,48453001200,"Census Tract 12, Travis County, Texas",3179,223,837,171,28,32,0,18,0,18,28,32,91,102,0,18,0,18,91,102,27,31,0,18,0,18,27,31,176,82,24,27,36,36,116,66,515,133,286,129,161,70,68,46,0,18,2342,249,269,138,0,18,0,18,269,138,385,152,17,27,71,66,297,157,244,139,16,26,92,81,136,115,478,188,97,88,153,128,228,135,861,188,340,135,425,168,96,75,20,32,85,74
1400000US48453001303,48453001303,"Census Tract 13.03, Travis County, Texas",2084,197,1029,185,79,70,0,13,0,13,79,70,46,35,10,17,9,15,27,29,47,42,8,14,0,13,39,39,66,42,9,15,17,19,40,39,770,160,431,150,239,86,100,70,21,33,1055,174,186,92,0,13,10,16,176,90,122,73,35,47,9,15,78,53,127,88,0,13,55,55,72,71,250,127,9,14,104,97,137,87,370,152,259,111,42,39,69,91,0,13,0,13
1400000US48453001304,48453001304,"Census Tract 13.04, Travis County, Texas",2010,101,1076,138,58,50,0,13,0,13,58,50,92,64,22,23,14,19,56,60,79,46,11,16,17,21,51,43,185,90,77,52,18,21,90,63,662,122,421,123,206,59,35,28,0,13,934,125,82,64,0,13,8,13,74,63,113,75,0,13,0,13,113,75,124,71,0,13,50,43,74,58,252,92,30,36,146,75,76,56,310,107,227,109,61,46,22,34,24,40,29,23
1400000US48453001305,48453001305,"Census Tract 13.05, Travis County, Texas",2833,170,1211,172,57,54,0,18,15,25,42,48,90,79,0,18,24,27,66,75,73,60,0,18,44,44,29,33,173,80,57,43,87,65,29,34,728,127,430,112,169,90,129,82,90,79,1622,208,291,106,0,18,70,47,221,101,248,129,0,18,38,62,210,117,159,97,0,18,39,61,120,74,417,163,158,120,161,87,98,75,434,186,291,142,64,52,79,98,17,29,56,60
1400000US48453001307,48453001307,"Census Tract 13.07, Travis County, Texas",1831,119,599,104,33,27,0,13,0,13,33,27,65,38,23,22,14,16,28,23,22,22,15,17,0,13,7,11,80,47,33,31,32,25,15,16,399,100,249,84,104,63,46,44,0,13,1232,127,268,92,0,13,29,37,239,92,250,116,14,22,0,13,236,114,283,93,0,13,142,66,141,75,210,81,77,51,127,65,6,9,153,63,84,41,69,47,0,13,53,58,15,19
1400000US48453001308,48453001308,"Census Tract 13.08, Travis County, Texas",1482,104,506,92,38,40,8,12,0,13,30,37,57,38,9,14,15,16,33,30,88,59,47,44,11,13,30,36,70,40,24,23,27,24,19,21,247,77,209,74,31,22,7,10,6,10,976,116,202,82,0,13,0,13,202,82,151,86,0,13,10,15,141,80,132,88,0,13,35,39,97,71,171,77,58,54,76,50,37,25,239,91,136,78,93,55,10,15,0,13,81,50
1400000US48453001401,48453001401,"Census Tract 14.01, Travis County, Texas",1711,123,460,87,33,26,0,13,0,13,33,26,15,14,9,15,0,13,6,11,31,24,16,17,0,13,15,17,55,31,29,27,0,13,26,23,326,80,245,75,28,24,53,31,0,13,1251,139,134,72,0,13,0,13,134,72,211,98,0,13,25,31,186,97,114,55,0,13,7,12,107,52,284,101,56,46,142,79,86,48,475,113,213,80,220,84,42,37,0,13,33,38
1400000US48453001402,48453001402,"Census Tract 14.02, Travis County, Texas",1284,96,549,88,17,18,0,13,0,13,17,18,53,36,10,16,0,13,43,31,33,29,0,13,6,9,27,27,65,48,10,16,11,17,44,42,381,82,266,69,70,41,45,34,0,13,735,104,45,43,0,13,7,10,38,39,103,68,0,13,0,13,103,68,159,79,9,15,40,29,110,70,198,95,35,28,141,90,22,25,196,64,92,63,60,47,44,39,19,29,15,24
1400000US48453001403,48453001403,"Census Tract 14.03, Travis County, Texas",795,60,259,49,23,18,0,13,0,13,23,18,16,17,8,12,0,13,8,12,25,19,6,10,0,13,19,17,45,23,7,10,4,7,34,20,150,41,90,35,50,34,10,11,0,13,536,71,133,51,0,13,0,13,133,51,107,42,0,13,51,32,56,27,107,50,0,13,48,39,59,40,84,41,11,14,69,40,4,7,54,36,45,37,9,10,0,13,37,39,14,11
1400000US48453001501,48453001501,"Census Tract 15.01, Travis County, Texas",2326,145,1809,165,43,42,0,18,13,22,30,36,89,58,15,24,29,33,45,38,87,57,53,49,0,18,34,33,251,123,59,45,18,30,174,111,1339,173,744,165,438,122,157,83,0,18,517,148,229,147,0,18,0,18,229,147,54,49,0,18,0,18,54,49,55,49,15,24,40,44,0,18,39,45,0,18,22,36,17,26,125,80,109,73,16,26,0,18,0,18,15,23
1400000US48453001503,48453001503,"Census Tract 15.03, Travis County, Texas",1788,107,675,107,55,45,0,13,5,7,50,44,45,30,15,17,7,11,23,21,60,38,21,20,22,25,17,19,146,59,53,32,67,50,26,24,369,92,260,82,104,61,5,9,0,13,1113,139,273,119,0,13,0,13,273,119,290,122,12,19,40,54,238,102,124,62,0,13,37,41,87,49,145,74,41,48,74,55,30,24,261,95,132,65,90,52,39,40,7,10,13,22
1400000US48453001504,48453001504,"Census Tract 15.04, Travis County, Texas",2298,137,1375,203,86,67,0,18,0,18,86,67,153,83,20,32,57,50,76,56,91,62,33,32,0,18,58,62,224,111,64,50,135,84,25,29,821,172,502,148,249,94,70,66,0,18,923,220,78,50,0,18,0,18,78,50,58,52,0,18,14,21,44,46,116,98,0,18,42,65,74,69,344,151,14,21,303,150,27,30,315,121,238,94,77,76,0,18,0,18,12,20
1400000US48453001505,48453001505,"Census Tract 15.05, Travis County, Texas",2264,67,1033,152,62,55,0,13,45,49,17,27,147,78,43,47,36,42,68,58,107,88,53,58,54,63,0,13,120,73,44,47,45,38,31,35,566,144,426,125,140,69,0,13,31,39,1231,146,264,119,0,13,0,13,264,119,214,94,0,13,16,27,198,93,254,132,0,13,38,38,216,136,219,106,45,42,95,66,79,83,280,123,215,110,65,52,0,13,0,13,0,13
1400000US48453001602,48453001602,"Census Tract 16.02, Travis County, Texas",1705,96,631,109,9,15,0,13,0,13,9,15,37,31,14,22,0,13,23,22,59,44,20,23,26,37,13,14,23,20,8,13,0,13,15,16,503,115,324,105,130,75,49,41,0,13,1074,114,257,100,0,13,0,13,257,100,111,47,0,13,31,24,80,42,206,79,38,50,114,52,54,55,223,86,67,42,68,41,88,63,258,87,165,74,84,58,9,14,9,13,10,15
1400000US48453001603,48453001603,"Census Tract 16.03, Travis County, Texas",1823,94,1489,102,42,33,0,13,0,13,42,33,77,54,0,13,0,13,77,54,61,49,0,13,7,10,54,48,116,60,13,15,15,18,88,55,1193,108,676,122,280,90,237,88,0,13,334,84,23,26,0,13,0,13,23,26,7,11,0,13,0,13,7,11,84,55,0,13,34,26,50,49,107,57,8,12,60,52,39,32,106,47,31,24,42,28,33,39,0,13,7,12
1400000US48453001604,48453001604,"Census Tract 16.04, Travis County, Texas",1800,65,1447,115,30,28,0,13,0,13,30,28,69,44,10,16,10,16,49,34,56,38,0,13,10,16,46,34,68,39,11,17,0,13,57,35,1201,132,642,125,381,114,178,69,23,36,353,103,30,50,0,13,0,13,30,50,20,22,0,13,8,11,12,19,62,62,0,13,13,21,49,60,25,29,0,13,16,26,9,14,130,63,89,56,25,20,16,23,30,45,56,38
1400000US48453001605,48453001605,"Census Tract 16.05, Travis County, Texas",1902,134,909,109,70,38,0,13,0,13,70,38,62,35,0,13,10,17,52,30,16,17,0,13,0,13,16,17,80,42,11,19,31,21,38,30,681,108,450,101,115,72,116,67,0,13,993,160,68,51,0,13,0,13,68,51,186,104,0,13,0,13,186,104,147,71,18,20,49,46,80,44,117,60,0,13,74,51,43,34,367,108,261,91,106,63,0,13,40,52,68,54
1400000US48453001606,48453001606,"Census Tract 16.06, Travis County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453001705,48453001705,"Census Tract 17.05, Travis County, Texas",2188,131,1408,121,41,31,0,13,0,13,41,31,150,74,14,22,40,36,96,72,83,54,0,13,0,13,83,54,102,75,65,67,0,13,37,39,1018,137,702,133,156,67,160,89,14,22,780,135,29,32,0,13,0,13,29,32,85,82,0,13,0,13,85,82,122,92,0,13,0,13,122,92,237,94,55,67,116,57,66,66,292,117,152,85,99,79,41,47,15,24,0,13
1400000US48453001706,48453001706,"Census Tract 17.06, Travis County, Texas",1906,73,1050,99,8,14,0,13,0,13,8,14,42,26,11,16,0,13,31,22,111,56,19,21,54,46,38,26,125,50,40,28,41,29,44,31,757,118,602,119,104,49,51,34,7,11,856,103,78,64,0,13,0,13,78,64,169,73,0,13,0,13,169,73,148,54,8,13,95,49,45,34,199,95,42,44,78,47,79,70,241,89,235,88,6,9,0,13,0,13,21,20
