GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73
1400000US48453002422,48453002422,"Census Tract 24.22, Travis County, Texas",1031,159,39,31,0,18,0,18,0,18,0,18,0,18,0,18,24,30,15,23,34,44,0,18,0,18,0,18,0,18,0,18,0,18,34,44,0,18,315,133,26,29,46,43,0,18,0,18,18,29,120,117,105,73,0,18,183,133,9,15,147,127,0,18,27,42,0,18,0,18,0,18,0,18,258,97,81,46,71,61,58,54,48,51,0,18,0,18,0,18,0,18,152,81,89,68,51,51,12,20,0,18,0,18,0,18,0,18,0,18,13,21,13,21,0,18,0,18,0,18,0,18,0,18,0,18,0,18,37,38,37,38,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002423,48453002423,"Census Tract 24.23, Travis County, Texas",1446,189,39,39,0,18,0,18,0,18,0,18,0,18,13,22,26,31,0,18,42,40,0,18,0,18,0,18,0,18,0,18,0,18,42,40,0,18,69,52,30,34,14,24,0,18,0,18,0,18,0,18,25,29,0,18,227,111,32,38,0,18,16,25,21,25,44,42,58,46,56,73,0,18,241,145,54,47,41,39,50,40,26,30,70,118,0,18,0,18,0,18,308,111,122,90,186,83,0,18,0,18,0,18,0,18,0,18,0,18,350,110,333,111,17,30,0,18,0,18,0,18,0,18,0,18,0,18,170,76,170,76,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002424,48453002424,"Census Tract 24.24, Travis County, Texas",805,126,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,107,59,32,32,18,19,0,13,0,13,0,13,6,10,51,44,0,13,152,69,18,21,38,43,10,17,12,18,33,30,41,30,0,13,0,13,213,71,88,44,53,34,20,20,12,16,40,45,0,13,0,13,0,13,111,59,68,42,24,29,9,14,0,13,10,19,0,13,0,13,0,13,158,80,119,64,33,36,6,9,0,13,0,13,0,13,0,13,0,13,53,38,53,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002425,48453002425,"Census Tract 24.25, Travis County, Texas",713,100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,28,0,13,0,13,0,13,0,13,0,13,0,13,22,28,0,13,27,24,6,9,0,13,0,13,0,13,0,13,21,21,0,13,0,13,63,38,17,19,6,10,0,13,0,13,31,29,9,14,0,13,0,13,189,78,58,40,18,19,24,27,28,34,53,38,8,13,0,13,0,13,144,66,69,41,40,29,24,22,11,18,0,13,0,13,0,13,0,13,212,68,160,56,45,30,7,11,0,13,0,13,0,13,0,13,0,13,56,36,56,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002426,48453002426,"Census Tract 24.26, Travis County, Texas",2045,292,66,112,0,20,0,20,0,20,0,20,0,20,0,20,66,112,0,20,22,48,0,20,0,20,0,20,0,20,0,20,3,38,19,31,0,20,179,122,0,20,29,35,0,20,0,20,0,20,55,85,95,71,0,20,206,115,17,28,21,35,24,39,71,61,51,82,22,27,0,20,0,20,546,180,99,100,19,31,266,118,162,117,0,20,0,20,0,20,0,20,558,195,238,128,290,150,16,27,14,27,0,20,0,20,0,20,0,20,303,162,219,135,11,18,73,70,0,20,0,20,0,20,0,20,0,20,165,124,165,124,0,20,0,20,0,20,0,20,0,20,0,20,0,20
1400000US48453002427,48453002427,"Census Tract 24.27, Travis County, Texas",1194,186,61,54,0,18,0,18,0,18,0,18,0,18,0,18,14,23,47,51,108,82,55,59,0,18,14,25,0,18,0,18,0,18,39,46,0,18,352,148,99,75,17,27,38,47,24,35,37,60,123,105,14,23,0,18,172,111,11,20,30,48,28,46,14,23,79,73,10,20,0,18,0,18,267,107,218,115,36,56,13,24,0,18,0,18,0,18,0,18,0,18,173,86,173,86,0,18,0,18,0,18,0,18,0,18,0,18,0,18,61,44,61,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002428,48453002428,"Census Tract 24.28, Travis County, Texas",1542,166,28,33,0,18,0,18,0,18,0,18,0,18,0,18,14,23,14,23,14,23,0,18,0,18,0,18,0,18,0,18,0,18,14,23,0,18,212,117,27,32,0,18,0,18,30,41,31,36,33,53,91,86,0,18,260,117,12,19,31,35,45,71,31,51,31,35,64,49,46,64,0,18,175,86,60,48,49,46,16,24,13,22,19,40,0,18,18,29,0,18,291,111,88,58,75,46,75,62,35,42,18,35,0,18,0,18,0,18,284,113,245,109,0,18,9,16,30,32,0,18,0,18,0,18,0,18,278,92,263,90,15,22,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002429,48453002429,"Census Tract 24.29, Travis County, Texas",61,25,21,20,0,13,0,13,0,13,0,13,0,13,0,13,14,19,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,5,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13,4,7,4,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,19,18,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,17,12,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002430,48453002430,"Census Tract 24.30, Travis County, Texas",656,110,17,20,0,13,0,13,0,13,0,13,0,13,0,13,17,20,0,13,81,52,0,13,27,39,0,13,0,13,0,13,7,11,47,37,0,13,88,66,49,54,6,10,0,13,5,9,9,14,9,20,10,15,0,13,131,69,43,43,0,13,23,23,36,32,0,13,19,29,10,17,0,13,187,70,100,49,53,40,29,42,3,8,0,13,2,4,0,13,0,13,37,26,37,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,72,54,44,38,0,13,28,45,0,13,0,13,0,13,0,13,0,13,43,41,43,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002431,48453002431,"Census Tract 24.31, Travis County, Texas",1530,189,171,86,0,18,0,18,0,18,0,18,0,18,0,18,81,71,90,85,21,32,0,18,0,18,0,18,0,18,0,18,0,18,21,32,0,18,223,131,19,31,28,31,0,18,44,71,0,18,34,39,98,92,0,18,191,104,59,53,15,24,0,18,0,18,25,30,92,70,0,18,0,18,377,138,153,97,84,80,66,73,15,24,57,45,0,18,2,9,0,18,276,130,133,73,94,89,49,52,0,18,0,18,0,18,0,18,0,18,190,106,168,103,22,26,0,18,0,18,0,18,0,18,0,18,0,18,81,61,81,61,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002432,48453002432,"Census Tract 24.32, Travis County, Texas",472,70,23,26,0,13,0,13,0,13,0,13,0,13,0,13,2,4,21,26,65,51,0,13,0,13,0,13,0,13,23,27,0,13,42,44,0,13,82,41,44,31,10,11,13,18,4,7,0,13,0,13,11,15,0,13,48,31,24,19,3,6,8,12,0,13,0,13,0,13,13,20,0,13,80,49,66,46,6,8,0,13,8,15,0,13,0,13,0,13,0,13,65,32,59,30,6,10,0,13,0,13,0,13,0,13,0,13,0,13,106,48,78,39,28,26,0,13,0,13,0,13,0,13,0,13,0,13,3,6,3,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002433,48453002433,"Census Tract 24.33, Travis County, Texas",1661,190,148,118,0,18,0,18,0,18,0,18,6,10,42,55,29,46,71,74,115,69,53,46,0,18,0,18,12,18,7,11,0,18,43,51,0,18,151,84,76,66,7,10,0,18,0,18,13,21,35,42,20,21,0,18,219,89,66,43,9,15,27,26,16,18,37,45,45,49,19,29,0,18,503,146,160,71,56,60,141,105,134,110,12,21,0,18,0,18,0,18,246,113,206,108,40,39,0,18,0,18,0,18,0,18,0,18,0,18,196,100,123,58,60,60,13,21,0,18,0,18,0,18,0,18,0,18,83,65,83,65,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002434,48453002434,"Census Tract 24.34, Travis County, Texas",337,50,14,15,0,13,0,13,0,13,0,13,0,13,0,13,9,14,5,7,31,21,0,13,1,2,0,13,0,13,0,13,9,11,21,18,0,13,43,21,0,13,0,13,0,13,11,11,6,9,11,10,15,11,0,13,52,26,18,14,23,19,0,13,0,13,6,8,0,13,5,7,0,13,78,34,26,21,24,19,6,8,11,12,11,16,0,13,0,13,0,13,27,12,22,10,3,5,2,3,0,13,0,13,0,13,0,13,0,13,63,25,55,26,0,13,8,8,0,13,0,13,0,13,0,13,0,13,29,21,29,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002435,48453002435,"Census Tract 24.35, Travis County, Texas",1809,216,19,32,0,18,0,18,19,32,0,18,0,18,0,18,0,18,0,18,102,101,15,24,59,90,0,18,0,18,0,18,18,30,10,18,0,18,329,164,7,18,27,34,42,47,0,18,0,18,113,117,140,117,0,18,310,147,98,91,14,25,0,18,39,47,110,105,49,53,0,18,0,18,354,148,108,102,162,103,84,73,0,18,0,18,0,18,0,18,0,18,278,155,184,142,94,73,0,18,0,18,0,18,0,18,0,18,0,18,244,157,225,155,19,30,0,18,0,18,0,18,0,18,0,18,0,18,173,118,173,118,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US48453002436,48453002436,"Census Tract 24.36, Travis County, Texas",530,75,3,8,0,13,0,13,0,13,0,13,0,13,0,13,3,8,0,13,58,31,0,13,10,11,2,3,0,13,0,13,5,7,41,30,0,13,166,52,56,38,14,21,17,23,24,24,8,14,25,25,22,21,0,13,53,26,24,23,6,9,0,13,14,12,0,13,5,7,4,7,0,13,91,45,67,35,0,13,20,29,0,13,0,13,0,13,4,7,0,13,104,47,99,48,5,7,0,13,0,13,0,13,0,13,0,13,0,13,47,30,43,29,0,13,4,8,0,13,0,13,0,13,0,13,0,13,8,9,8,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48453002500,48453002500,"Census Tract 25, Travis County, Texas",1173,155,16,26,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,26,42,40,0,18,0,18,0,18,0,18,0,18,13,20,29,35,0,18,60,48,14,22,0,18,0,18,0,18,13,23,17,27,16,27,0,18,63,52,0,18,0,18,0,18,13,21,50,48,0,18,0,18,0,18,193,127,138,100,0,18,0,18,26,40,0,18,29,38,0,18,0,18,214,115,87,62,48,46,64,99,15,27,0,18,0,18,0,18,0,18,332,108,113,54,96,59,22,35,88,95,13,29,0,18,0,18,0,18,253,84,202,83,35,37,16,27,0,18,0,18,0,18,0,18,0,18
1400000US48453980000,48453980000,"Census Tract 9800, Travis County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
