--,GEOID,STATE,COUNTY,TRACT,BLOCKGROUP,STUSAB,households,area_median_income,blkgrp_median_income_owners,blkgrp_median_income_renters,avg_hh_size_owners,avg_hh_size_renters,commuters_per_hh_owners,commuters_per_hh_renters,pct_renters,gross_hh_density,median_rooms_per_owner_unit,median_rooms_per_renter_unit,pct_detatched_single_family_uni,median_commute_distance,block_denstiy,employment_access_index,local_job_density,local_retail_job_density,retail_access_index,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent,Shape__Area,Shape__Length
190174,4.8491E+11,48,491,20314,1,TX,681,59646,69556.40364,44169.25077,3.59,2.35,1.85091,1.42285,0.29662,0.21715,5.4,5.9,100,16.6223,0.0118,3820.1093,0.01777,0.00178,387.12069,59646,4,2,50.24843,25.66408,24.58436,2.48728,31877.28,0,52.24452,26.95906,25.28547,2.6,31877.28,0,45.51513,22.5933,22.92183,2.22,31877.28,0,11720,1,1,168.60947,100.00226,68.60722,1.37771,20067.48,0,185.54445,115.18771,70.35674,1.44,20067.48,0,128.45177,63.99317,64.4586,1.23,20067.48,0,29823,1,1,71.42096,41.00617,30.4148,1.57068,20765.16,0,76.38206,45.26708,31.11498,1.63,20765.16,0,59.65678,30.90232,28.75446,1.43,20765.16,0,80522,1,1,31.36657,18.11499,13.25158,1.77068,22150.8,0,33.28449,19.74616,13.53833,1.83,22150.8,0,26.81863,14.24704,12.57159,1.63,22150.8,0,47717,2,0,47.97298,31.82755,16.14542,1.68432,8528.76,2.44558,52.17509,35.13213,17.04296,1.8,8528.76,0,38.00856,23.99145,14.01711,1.41,8528.76,8.24475,29823,3,1,79.56443,42.8084,36.75603,1.99135,23167.08,1.90212,83.42109,45.26708,38.15402,2.11,23167.08,0,70.41916,36.97817,33.44099,1.71,23167.08,6.41258,47717,3,1,55.66975,30.86941,24.80034,2.08432,24049.44,0.54346,58.76933,33.06998,25.69936,2.2,24049.44,0,48.31974,25.65124,22.6685,1.81,24049.44,1.83217,89469,4,2,37.68981,20.18752,17.5023,2.57025,33151.68,0,39.73477,21.75502,17.97975,2.68,33151.68,0,32.84063,16.47051,16.37013,2.31,33151.68,0,0.001208244,0.158716724
190175,4.8491E+11,48,491,20805,3,TX,603,59646,91923.42795,62077.82422,3.4,5,1.1277,1.26077,0.02488,0.05206,6.9,5.8,92.92605,19.0091,0.0063,3187.13162,0.0095,0,322.12312,59646,4,2,54.63387,29.00546,25.62841,2.58154,33433.56,20.54579,55.05465,29.3733,25.68134,2.59,33433.56,21.06992,38.1394,14.58606,23.55334,2.25,33433.56,0,11720,1,1,211.19571,139.12944,72.06628,1.42577,21482.28,0.09115,212.96974,140.78498,72.18476,1.43,21482.28,0,141.65381,74.23208,67.42173,1.26,21482.28,3.66433,29823,1,1,86.49878,54.67582,31.82296,1.61577,22296.6,0,87.1993,55.32643,31.87287,1.62,22296.6,0,59.03854,29.17212,29.86643,1.45,22296.6,0,80522,1,1,35.09599,21.25304,13.84295,1.81577,23913.36,0,35.38298,21.51958,13.86339,1.82,23913.36,0,23.84617,10.8045,13.04166,1.65,23913.36,0,47717,2,0,55.151,37.8016,17.34939,1.77154,9957.6,21.89485,55.71604,38.30082,17.41523,1.78,9957.6,21.986,33.00133,18.2325,14.76883,1.44,9957.6,18.32167,29823,3,1,93.33014,54.67582,38.65432,2.08129,24578.64,25.42245,94.08379,55.32643,38.75737,2.09,24578.64,25.65033,63.78713,29.17212,34.61501,1.74,24578.64,16.4895,47717,3,1,61.70485,35.59456,26.11029,2.18129,25554.96,23.52192,62.21568,36.03747,26.17821,2.19,25554.96,23.81817,41.68012,18.2325,23.44763,1.84,25554.96,11.90908,89469,4,2,41.59165,23.36525,18.2264,2.66154,34823.52,19.65249,41.97664,23.71324,18.2634,2.67,34823.52,20.15383,26.49993,9.72404,16.77589,2.33,34823.52,0,0.004427447,0.322540656
190176,4.8491E+11,48,491,21203,1,TX,343,59646,53959.34318,24622.91177,2.33,2.86,0.83643,0.66819,0.43732,0.13885,6,4.1,64.25,32.3468,0.01053,4914.14056,0.19445,0.02958,545.1241,59646,4,2,49.2674,25.90825,23.35914,2.32073,31212,1.54639,54.78666,29.87627,24.91039,2.57,31212,2.74825,42.16595,20.80274,21.36321,2,31212,0,11720,1,1,124.33108,59.79552,64.53556,1.23945,19941.12,0,129.83774,60.51195,69.3258,1.41,19941.12,0,117.24583,58.87372,58.37211,1.02,19941.12,0,29823,1,1,62.00387,33.22507,28.77881,1.42945,20819.16,0,67.72972,36.93793,30.79179,1.6,20819.16,0,54.63662,28.44784,26.18878,1.21,20819.16,0,80522,1,1,30.70166,18.04511,12.65654,1.62945,22564.44,0,35.3582,21.87725,13.48095,1.8,22564.44,0,24.71023,13.11443,11.59581,1.41,22564.44,0,47717,2,0,46.38584,31.58615,14.79969,1.51073,8526.6,8.47177,55.68871,38.95467,16.73404,1.76,8526.6,3.66433,34.41615,22.10533,12.31082,1.19,8526.6,14.65733,29823,3,1,75.6933,41.30856,34.38474,1.81636,22616.28,9.21692,84.33194,46.95705,37.37489,2.07,22616.28,6.41258,64.57824,34.04084,30.5374,1.49,22616.28,12.82517,47717,3,1,54.29868,30.94418,23.3545,1.91636,23644.44,6.69836,61.9667,36.64103,25.32567,2.17,23644.44,5.4965,44.43248,23.61423,20.81826,1.59,23644.44,8.24475,89469,4,2,40.52569,23.83407,16.69162,2.4051,32665.68,1.03093,41.87295,24.11562,17.75734,2.65,32665.68,1.83217,38.79221,23.47182,15.32039,2.09,32665.68,0,0.000942378,0.13912081
190208,4.8491E+11,48,491,20603,3,TX,651,59646,113188,113567.8255,3.39,4.14,1.13057,0.74573,0,0.59372,8.5,8.5,100,11.4713,0.03101,11899.11875,0.77435,0.06152,1565.12172,59646,4,2,59.18236,35.20773,23.97464,2.47,30030.48,41.22375,59.18236,35.20773,23.97464,2.47,30030.48,41.22375,58.63008,35.22784,23.40224,2.38,30030.48,21.06992,11720,1,1,244.75483,179.18089,65.57395,1.31,19288.8,9.16083,244.75483,179.18089,65.57395,1.31,19288.8,9.16083,167.8782,99.72696,68.15124,1.4,19288.8,24.73425,29823,1,1,99.33327,70.41545,28.91782,1.5,19592.28,6.41258,99.33327,70.41545,28.91782,1.5,19592.28,6.41258,78.15567,48.16417,29.9915,1.59,19592.28,15.57342,80522,1,1,38.57735,26.07983,12.49752,1.7,20196,3.66433,38.57735,26.07983,12.49752,1.7,20196,3.66433,35.15299,22.22001,12.93298,1.79,20196,4.58042,47717,2,0,59.69172,44.00947,15.68225,1.67,7457.4,42.13983,59.69172,44.00947,15.68225,1.67,7457.4,42.13983,52.32322,37.42063,14.90259,1.57,7457.4,39.39158,29823,3,1,106.42215,70.41545,36.0067,1.98,21995.28,45.80416,106.42215,70.41545,36.0067,1.98,21995.28,45.80416,92.3583,57.6602,34.69811,1.87,21995.28,37.55941,47717,3,1,68.19981,44.00947,24.19034,2.07,22559.04,43.972,68.19981,44.00947,24.19034,2.07,22559.04,43.972,63.38999,39.98575,23.40424,1.97,22559.04,32.979,89469,4,2,43.68214,26.6774,17.00474,2.55,30916.08,40.30766,43.68214,26.6774,17.00474,2.55,30916.08,40.30766,42.33167,25.68487,16.6468,2.47,30916.08,16.4895,0.000418724,0.106371689
190209,4.8491E+11,48,491,20605,1,TX,1044,59646,112353.4867,78905.98254,3.14,4.12,1.67359,1.3134,0.13889,0.27609,8.1,7.7,100,11.0998,0.01322,6550.11672,0.02355,0.00044,721.1215,59646,4,2,55.18782,30.24847,24.93935,2.58389,30998.16,8.67734,55.56419,30.39936,25.16484,2.62,30998.16,10.07692,52.85426,29.31295,23.54132,2.36,30998.16,0,11720,1,1,210.79333,140.78498,70.00835,1.45611,19529.64,0.25447,211.18261,140.78498,70.39763,1.47,19529.64,0,208.3798,140.78498,67.59482,1.37,19529.64,1.83217,29823,1,1,86.13644,55.32643,30.81002,1.6375,20077.2,0,86.28398,55.32643,30.95755,1.65,20077.2,0,85.22174,55.32643,29.89532,1.56,20077.2,0,80522,1,1,35.10491,21.73899,13.36592,1.8375,21165.84,0,35.69107,22.26472,13.42634,1.85,21165.84,0,31.47073,18.47942,12.99131,1.76,21165.84,0,47717,2,0,55.06985,38.4531,16.61675,1.78111,7723.08,10.96755,56.55209,39.63367,16.91842,1.82,7723.08,10.07692,45.87996,31.13356,14.7464,1.54,7723.08,16.4895,29823,3,1,92.88197,55.32643,37.55554,2.09111,22480.2,13.86848,93.3408,55.32643,38.01437,2.13,22480.2,13.74125,90.03722,55.32643,34.71079,1.85,22480.2,14.65733,47717,3,1,62.07603,36.73603,25.34,2.18972,23240.52,12.31623,62.94844,37.29488,25.65356,2.23,23240.52,12.82517,56.66708,33.27116,23.39592,1.94,23240.52,9.16083,89469,4,2,42.13902,24.38424,17.75478,2.6725,32125.68,7.88849,42.44985,24.5314,17.91845,2.71,32125.68,9.16083,40.21186,23.47182,16.74005,2.44,32125.68,0,0.001442548,0.218370789
190210,4.8491E+11,48,491,20509,1,TX,715,59646,130886.1838,92701.89853,3.12,1.98,1.35691,1.87715,0.05594,1.48047,8.2,5.1,97.00521,5.11738,0.07661,10089.11284,0.26558,0.01131,1135.12108,59646,4,2,67.71536,44.70431,23.01105,2.42986,27542.16,37.14942,68.40365,45.26708,23.13658,2.45,27542.16,37.55941,56.10049,35.20773,20.89276,2.09,27542.16,30.23075,11720,1,1,289.25701,227.5114,61.74561,1.27937,17303.76,6.27165,292.4142,230.37543,62.03877,1.29,17303.76,4.58042,235.97937,179.18089,56.79849,1.1,17303.76,34.81116,29823,1,1,116.7396,89.40863,27.33097,1.46937,17457.12,3.1134,117.98898,90.53415,27.45483,1.48,17457.12,1.83217,95.6564,70.41545,25.24095,1.29,17457.12,24.73425,80522,1,1,44.94725,33.11435,11.8329,1.66937,17763.84,0.81999,45.41511,33.53121,11.8839,1.68,17763.84,0,37.05211,26.07983,10.97228,1.49,17763.84,14.65733,47717,2,0,70.49751,55.88016,14.61736,1.62874,5383.8,38.17441,71.36577,56.58361,14.78216,1.65,5383.8,37.55941,55.84568,44.00947,11.83621,1.27,5383.8,48.55241,29823,3,1,123.67278,89.40863,34.26415,1.93874,19809.36,41.53124,125.04882,90.53415,34.51467,1.96,19809.36,41.22375,100.452,70.41545,30.03655,1.58,19809.36,46.72025,47717,3,1,78.92255,55.88016,23.04239,2.02874,20252.16,40.41016,79.79121,56.58361,23.2076,2.05,20252.16,40.30766,64.26397,44.00947,20.2545,1.67,20252.16,42.13983,89469,4,2,46.1693,29.80288,16.36642,2.5193,28279.8,35.21475,46.63474,30.17805,16.45669,2.54,28279.8,35.72725,38.31506,23.47182,14.84325,2.17,28279.8,26.56642,0.000191033,0.065657179
190211,4.8491E+11,48,491,20312,2,TX,728,59646,82615.6405,78266.95593,3.58,3.1,1.4719,1.56823,0.27747,0.68572,7.2,5.1,93.13187,17.81,0.02732,4487.1091,0.03418,0.00316,502.12067,59646,4,2,51.86109,27.63823,24.22286,2.46681,31033.8,11.14652,54.36472,29.31295,25.05177,2.6,31033.8,11.90908,45.34174,23.27734,22.0644,2.12,31033.8,9.16083,11720,1,1,193.78237,125.86965,67.91272,1.35398,20040.48,3.81282,211.10147,140.78498,70.31649,1.44,20040.48,0,148.68413,87.03072,61.65341,1.13,20040.48,13.74125,29823,1,1,78.75157,48.8062,29.94537,1.54398,20493,1.01675,86.28574,55.32643,30.95932,1.63,20493,0,59.13287,31.82778,27.30509,1.32,20493,3.66433,80522,1,1,32.53998,19.5785,12.96148,1.74398,21390.48,0,34.83723,21.45997,13.37726,1.83,21390.48,0,26.55803,14.67922,11.87881,1.52,21390.48,0,47717,2,0,50.36146,34.47821,15.88325,1.66404,8204.76,16.89217,55.16256,38.22537,16.93719,1.8,8204.76,12.82517,37.85959,24.72075,13.13884,1.31,8204.76,27.4825,29823,3,1,86.86567,50.5479,36.31776,1.97126,22779.36,18.36948,93.27814,55.32643,37.95172,2.11,22779.36,15.57342,70.16783,38.10482,32.06301,1.61,22779.36,25.65033,47717,3,1,57.73434,33.3104,24.42394,2.06126,23463,16.43665,61.46327,35.96203,25.50124,2.2,23463,14.65733,48.02438,26.40568,21.6187,1.7,23463,21.06992,89469,4,2,40.80483,23.60749,17.19734,2.54681,32066.28,9.46787,41.43697,23.65959,17.77738,2.68,32066.28,10.993,39.15875,23.47182,15.68693,2.2,32066.28,5.4965,0.000404709,0.098990312
190212,4.8491E+11,48,491,20405,4,TX,1074,59646,78064.10348,41390.56702,1.83,1.69,0.82719,0.71782,0.61639,2.92078,5.3,3.5,33.75104,9.80196,0.06527,25016.10815,4.30928,0.37234,2515.12057,59646,4,2,47.59442,29.10644,18.48798,1.91413,22862.52,73.37367,51.74735,31.42541,20.32194,2.21,22862.52,63.20975,45.00981,27.66321,17.3466,1.73,22862.52,79.69925,11720,1,1,131.82205,86.78761,45.03443,0.85892,13892.04,63.89724,165.48476,115.18771,50.29704,1.05,13892.04,31.14683,110.87184,69.11263,41.75921,0.74,13892.04,84.27966,29823,1,1,57.29471,36.61124,20.68347,1.05508,14266.8,56.63169,68.09776,45.26708,22.83068,1.24,14266.8,28.39858,50.57136,31.22422,19.34713,0.94,14266.8,74.20275,80522,1,1,30.73278,21.46317,9.26962,1.25508,15010.92,49.36614,33.17724,23.02476,10.15247,1.44,15010.92,25.65033,29.21146,20.49129,8.72017,1.14,15010.92,64.12583,47717,2,0,46.47738,37.02926,9.44812,1.10413,2230.2,85.01833,52.69872,40.96653,11.73219,1.4,2230.2,64.12583,42.60548,34.57887,8.02661,0.92,2230.2,98.02091,29823,3,1,67.68272,42.02058,25.66214,1.41181,15547.68,85.29469,78.68928,49.41153,29.27775,1.72,15547.68,67.79016,60.83272,37.42078,23.41194,1.22,15547.68,96.18874,47717,3,1,53.66953,36.10313,17.5664,1.50797,16168.68,81.76854,58.45466,38.5523,19.90237,1.81,16168.68,65.958,50.69147,34.57887,16.1126,1.32,16168.68,91.60833,89469,4,2,33.64434,20.37159,13.27275,2.0003,23818.32,70.7636,38.00134,23.47182,14.52952,2.29,23818.32,62.29366,30.93273,18.44214,12.49059,1.82,23818.32,76.03491,0.000140265,0.100968743
190213,4.8491E+11,48,491,20403,1,TX,384,59646,76442.24035,26826.85792,2.66,6.17,1.14445,0.98841,0.01563,2.15524,7,5.1,97.65625,13.3556,0.12348,17603.10764,1.76095,0.54843,2638.12051,59646,4,2,53.88291,31.61308,22.26983,2.30547,27603.72,61.01973,53.98519,31.68695,22.29824,2.31,27603.72,61.37758,47.43916,26.95906,20.4801,2.02,27603.72,38.4755,11720,1,1,173.96867,114.90774,59.06092,1.14813,17928,28.61329,174.30061,115.18771,59.1129,1.15,17928,28.39858,153.05585,97.26962,55.78623,1.03,17928,42.13983,29823,1,1,71.24601,45.13568,26.11034,1.33813,17979.84,26.66661,71.39942,45.26708,26.13234,1.34,17979.84,26.56642,61.5815,36.85746,24.72404,1.22,17979.84,32.979,80522,1,1,34.39825,23.1214,11.27685,1.53813,18083.52,23.78954,34.50443,23.2185,11.28593,1.54,18083.52,23.81817,27.70908,17.00405,10.70503,1.42,18083.52,21.986,47717,2,0,55.2559,41.12056,14.13534,1.50531,6667.92,62.20778,55.49046,41.31861,14.17185,1.51,6667.92,62.29366,40.47891,28.64388,11.83503,1.21,6667.92,56.79716,29823,3,1,82.86449,49.72525,33.13924,1.81516,20341.8,64.88446,83.0105,49.8139,33.1966,1.82,20341.8,65.04191,73.66563,44.14043,29.52521,1.51,20341.8,54.965,47717,3,1,61.01235,38.74995,22.2624,1.90531,20703.6,63.91112,61.17824,38.87923,22.29901,1.91,20703.6,64.12583,50.5612,30.60544,19.95575,1.61,20703.6,50.38458,89469,4,2,39.25896,23.47182,15.78714,2.38547,28240.92,60.0464,39.27884,23.47182,15.80703,2.39,28240.92,60.4615,38.00618,23.47182,14.53436,2.1,28240.92,33.89508,6.73E-05,0.051604144
190214,4.8491E+11,48,491,20408,3,TX,293,59646,65925.58691,41612.35049,2.05,4.19,1.40156,1.37033,0.07167,1.99622,6.5,4.6,92.83276,9.84609,0.1022,24556.10904,2.09039,0.40318,2638.12066,59646,4,2,52.45691,30.76355,21.69336,2.26491,26484.84,54.04579,52.85288,31.00292,21.84996,2.29,26484.84,54.965,47.32813,27.66321,19.66491,1.94,26484.84,42.13983,11720,1,1,173.42941,117.02233,56.40708,1.11782,16729.2,23.6931,171.93158,115.18771,56.74387,1.13,16729.2,21.986,192.8299,140.78498,52.04492,0.96,16729.2,45.80416,29823,1,1,71.07685,45.98805,25.08879,1.30782,16832.88,20.41959,70.4982,45.26708,25.23112,1.32,16832.88,19.23775,78.57171,55.32643,23.24529,1.15,16832.88,35.72725,80522,1,1,33.44501,22.53882,10.90619,1.50782,17038.08,17.9965,33.66171,22.6969,10.96481,1.52,17038.08,17.40558,30.63819,20.49129,10.14689,1.35,17038.08,25.65033,47717,2,0,53.25043,39.9951,13.25533,1.45491,5316.84,55.35894,53.86333,40.41327,13.45006,1.48,5316.84,54.965,45.31194,34.57887,10.73307,1.13,5316.84,60.4615,29823,3,1,81.14612,49.20045,31.94567,1.7742,19113.84,58.62933,80.97769,48.72749,32.2502,1.8,19113.84,58.62933,83.32769,55.32643,28.00126,1.44,19113.84,58.62933,47717,3,1,59.29073,37.77725,21.51348,1.8642,19516.68,57.38496,59.73854,38.02418,21.71435,1.89,19516.68,57.71325,53.49061,34.57887,18.91174,1.53,19516.68,53.13283,89469,4,2,39.96285,24.55566,15.40719,2.34563,27172.8,52.86707,40.54136,25.02766,15.51369,2.37,27172.8,54.04891,32.46986,18.44214,14.02771,2.03,27172.8,37.55941,5.55E-05,0.035288437
190215,4.8491E+11,48,491,20312,3,TX,875,59646,43622.50374,41326.3222,2.89,1.57,1.24744,1.32908,0.17486,1.96091,5.7,6.8,92.91429,17.2121,0.03362,6198.11007,0.39742,0.01755,693.12077,59646,4,2,52.26013,28.77547,23.48466,2.38454,30163.32,47.04061,52.77841,29.01117,23.76724,2.43,30163.32,46.72025,49.81437,27.66321,22.15116,2.17,30163.32,48.55241,11720,1,1,160.38338,95.47928,64.9041,1.25426,19865.52,20.46896,162.59433,97.26962,65.32471,1.27,19865.52,13.74125,149.94999,87.03072,62.91927,1.18,19865.52,52.21675,29823,1,1,66.03644,37.50788,28.52857,1.44426,20038.32,17.19514,66.93323,38.22553,28.7077,1.46,20038.32,11.90908,61.80456,34.12132,27.68324,1.37,20038.32,42.13983,80522,1,1,33.39029,21.11844,12.27186,1.64426,20381.76,13.16543,33.59741,21.25134,12.34607,1.66,20381.76,9.16083,32.41293,20.49129,11.92164,1.57,20381.76,32.06291,47717,2,0,52.33687,37.25574,15.08113,1.58279,7655.04,50.24429,53.26845,37.823,15.44545,1.63,7655.04,46.72025,47.94078,34.57887,13.36191,1.36,7655.04,66.87408,29823,3,1,79.94355,44.79195,35.15159,1.89104,22320.36,52.94752,81.35546,45.62921,35.72625,1.94,22320.36,50.38458,73.2808,40.84096,32.43984,1.66,22320.36,65.04191,47717,3,1,59.00557,35.40891,23.59666,1.98279,22779.36,51.23052,59.54716,35.5848,23.96236,2.03,22779.36,49.4685,56.44982,34.57887,21.87095,1.76,22779.36,59.54541,89469,4,2,39.184,22.54807,16.63593,2.46454,30920.4,45.4838,40.25201,23.41817,16.83384,2.51,30920.4,45.80416,34.14414,18.44214,15.70199,2.25,30920.4,43.972,0.00016988,0.06697907
190216,4.8491E+11,48,491,20324,3,TX,597,59646,78539.871,50608.67425,2.91,4.44,1.2632,0.70064,0.11055,0.88108,6.7,6.3,100,14.8176,0.04575,6540.10923,0.48629,0.08932,779.12068,59646,4,2,53.05139,28.98397,24.06742,2.46683,30451.68,28.50906,53.62797,29.35318,24.27479,2.5,30451.68,30.23075,48.41251,26.01348,22.39903,2.2,30451.68,14.65733,11720,1,1,150.62452,83.86643,66.75809,1.32563,19803.96,2.02551,143.94711,76.79181,67.1553,1.34,19803.96,0,204.34731,140.78498,63.56233,1.21,19803.96,18.32167,29823,1,1,67.81861,38.434,29.38461,1.51563,20097.72,1.01276,65.88735,36.33437,29.55297,1.53,20097.72,0,83.35651,55.32643,28.03008,1.4,20097.72,9.16083,80522,1,1,33.61578,20.94122,12.67456,1.71563,20683.08,0,34.24871,21.50468,12.74403,1.73,20683.08,0,28.52358,16.40794,12.11564,1.6,20683.08,0,47717,2,0,52.97753,37.09686,15.88067,1.66573,8129.16,31.34938,54.42264,38.27567,16.14697,1.7,8129.16,31.14683,41.35092,27.6128,13.73812,1.39,8129.16,32.979,29823,3,1,83.38461,47.16652,36.21808,1.97462,22500.72,34.40606,82.78843,46.1523,36.63613,2.01,22500.72,34.81116,88.18114,55.32643,32.85472,1.69,22500.72,31.14683,47717,3,1,59.62094,35.29503,24.32591,2.06573,23056.92,32.27007,60.60525,36.01232,24.59292,2.1,23056.92,32.979,51.7017,29.52407,22.17764,1.79,23056.92,26.56642,89469,4,2,40.24037,23.17641,17.06396,2.54683,31327.56,27.18788,40.90896,23.69983,17.20913,2.58,31327.56,29.31467,34.86124,18.96523,15.89602,2.28,31327.56,10.07692,0.000257511,0.073576104
190217,4.8491E+11,48,491,20319,1,TX,371,59646,80367.98835,62493.81551,2.49,3.32,1.37721,1.41392,0.15094,0.3998,6.2,6.4,97.84367,13.8612,0.03341,6283.112,0.11701,0.02156,707.12099,59646,4,2,52.24578,27.98511,24.26067,2.48321,30816.72,7.77807,53.02055,28.46796,24.55259,2.53,30816.72,9.16083,47.88772,25.26909,22.61863,2.22,30816.72,0,11720,1,1,208.07559,140.78498,67.29061,1.35038,19699.2,0,208.62672,140.78498,67.84174,1.37,19699.2,0,204.97549,140.78498,64.19051,1.24,19699.2,0,29823,1,1,84.94862,55.32643,29.62219,1.53189,20179.8,0,85.1624,55.32643,29.83597,1.55,20179.8,0,83.74609,55.32643,28.41966,1.43,20179.8,0,80522,1,1,32.99871,20.10888,12.88982,1.74038,21134.52,0,33.83364,20.84896,12.98468,1.76,21134.52,0,28.30225,15.94595,12.35629,1.63,21134.52,0,47717,2,0,51.48126,35.57009,15.91117,1.67321,8096.76,10.7683,53.39329,37.11885,16.27444,1.72,8096.76,10.07692,40.72609,26.85835,13.86774,1.41,8096.76,14.65733,29823,3,1,91.62637,55.32643,36.29995,1.9817,22545,12.82517,92.19646,55.32643,36.87003,2.03,22545,12.82517,88.41963,55.32643,33.0932,1.71,22545,12.82517,47717,3,1,58.49303,33.98955,24.50349,2.0817,23252.4,11.2177,59.81052,34.93095,24.87958,2.13,23252.4,11.90908,51.08214,28.69418,22.38797,1.81,23252.4,7.32867,89469,4,2,39.5274,22.28924,17.23816,2.56472,31877.28,7.00026,40.41123,22.97556,17.43568,2.61,31877.28,8.24475,34.55587,18.42873,16.12714,2.31,31877.28,0,0.000363895,0.099741725
